Time (min)	Concentration (ppm)
0.405	28.59203226993357
0.4066666666666667	28.40905177979046
0.4083333333333333	28.40905177979046
0.41	28.40905177979046
0.4116666666666667	28.225967770805454
0.41333333333333333	28.225967770805454
0.415	28.225967770805454
0.4166666666666667	28.225967770805454
0.41833333333333333	28.042778695500274
0.42	28.042778695500274
0.4216666666666667	28.042778695500274
0.42333333333333334	28.042778695500274
0.425	27.859483001268543
0.4266666666666667	27.859483001268543
0.42833333333333334	27.859483001268543
0.43	27.859483001268543
0.43166666666666664	27.676079130291058
0.43333333333333335	27.676079130291058
0.435	27.676079130291058
0.43666666666666665	27.676079130291058
0.43833333333333335	27.49256551945041
0.44	27.49256551945041
0.44166666666666665	27.308940600245123
0.44333333333333336	27.49256551945041
0.445	27.308940600245123
0.44666666666666666	27.308940600245123
0.4483333333333333	27.308940600245123
0.45	27.308940600245123
0.45166666666666666	27.308940600245123
0.4533333333333333	27.308940600245123
0.455	27.308940600245123
0.45666666666666667	27.308940600245123
0.4583333333333333	27.125202798702745
0.46	27.125202798702745
0.46166666666666667	27.125202798702745
0.4633333333333333	27.125202798702745
0.465	27.125202798702745
0.4666666666666667	27.125202798702745
0.4683333333333333	27.125202798702745
0.47	27.125202798702745
0.4716666666666667	27.125202798702745
0.47333333333333333	26.941350535292713
0.475	26.941350535292713
0.4766666666666667	27.125202798702745
0.47833333333333333	27.125202798702745
0.48	27.125202798702745
0.4816666666666667	26.941350535292713
0.48333333333333334	26.941350535292713
0.485	26.941350535292713
0.4866666666666667	26.941350535292713
0.48833333333333334	26.941350535292713
0.49	26.757382224838054
0.49166666666666664	26.757382224838054
0.49333333333333335	26.757382224838054
0.495	26.757382224838054
0.49666666666666665	26.757382224838054
0.49833333333333335	26.573296276426746
0.5	26.573296276426746
0.5016666666666667	26.573296276426746
0.5033333333333333	26.573296276426746
0.505	26.573296276426746
0.5066666666666667	26.389091093322122
0.5083333333333333	26.573296276426746
0.51	26.389091093322122
0.5116666666666667	26.389091093322122
0.5133333333333333	26.389091093322122
0.515	26.389091093322122
0.5166666666666667	26.389091093322122
0.5183333333333333	26.389091093322122
0.52	26.389091093322122
0.5216666666666666	26.204765072872547
0.5233333333333333	26.204765072872547
0.525	26.204765072872547
0.5266666666666666	26.204765072872547
0.5283333333333333	26.204765072872547
0.53	26.204765072872547
0.5316666666666666	26.020316606420508
0.5333333333333333	26.020316606420508
0.535	26.020316606420508
0.5366666666666666	26.020316606420508
0.5383333333333333	26.020316606420508
0.54	26.020316606420508
0.5416666666666666	26.020316606420508
0.5433333333333333	25.835744079210656
0.545	25.835744079210656
0.5466666666666666	25.835744079210656
0.5483333333333333	25.835744079210656
0.55	25.835744079210656
0.5516666666666666	25.651045870297366
0.5533333333333333	25.651045870297366
0.555	25.651045870297366
0.5566666666666666	25.651045870297366
0.5583333333333333	25.46622035245126
0.56	25.46622035245126
0.5616666666666666	25.46622035245126
0.5633333333333334	25.46622035245126
0.565	25.46622035245126
0.5666666666666667	25.46622035245126
0.5683333333333334	25.46622035245126
0.57	25.46622035245126
0.5716666666666667	25.46622035245126
0.5733333333333334	25.281265892065022
0.575	25.281265892065022
0.5766666666666667	25.281265892065022
0.5783333333333334	25.096180849058356
0.58	25.096180849058356
0.5816666666666667	25.096180849058356
0.5833333333333334	25.096180849058356
0.585	25.096180849058356
0.5866666666666667	25.096180849058356
0.5883333333333334	25.096180849058356
0.59	24.91096357678211
0.5916666666666667	24.91096357678211
0.5933333333333334	24.91096357678211
0.595	24.91096357678211
0.5966666666666667	24.91096357678211
0.5983333333333334	24.91096357678211
0.6	24.91096357678211
0.6016666666666667	24.91096357678211
0.6033333333333334	24.91096357678211
0.605	24.91096357678211
0.6066666666666667	24.725612421921625
0.6083333333333333	24.725612421921625
0.61	24.725612421921625
0.6116666666666667	24.725612421921625
0.6133333333333333	24.725612421921625
0.615	24.91096357678211
0.6166666666666667	24.725612421921625
0.6183333333333333	24.725612421921625
0.62	24.725612421921625
0.6216666666666667	24.540125724399005
0.6233333333333333	24.540125724399005
0.625	24.540125724399005
0.6266666666666667	24.540125724399005
0.6283333333333333	24.35450181727471
0.63	24.35450181727471
0.6316666666666667	24.168739026648097
0.6333333333333333	24.168739026648097
0.635	23.982835671557183
0.6366666666666667	23.982835671557183
0.6383333333333333	23.982835671557183
0.64	23.982835671557183
0.6416666666666667	23.982835671557183
0.6433333333333333	23.982835671557183
0.645	23.796790063877324
0.6466666666666666	23.796790063877324
0.6483333333333333	23.796790063877324
0.65	23.796790063877324
0.6516666666666666	23.796790063877324
0.6533333333333333	23.796790063877324
0.655	23.796790063877324
0.6566666666666666	23.796790063877324
0.6583333333333333	23.796790063877324
0.66	23.796790063877324
0.6616666666666666	23.796790063877324
0.6633333333333333	23.610600508219036
0.665	23.610600508219036
0.6666666666666666	23.610600508219036
0.6683333333333333	23.610600508219036
0.67	23.610600508219036
0.6716666666666666	23.610600508219036
0.6733333333333333	23.424265301824846
0.675	23.424265301824846
0.6766666666666666	23.424265301824846
0.6783333333333333	23.424265301824846
0.68	23.424265301824846
0.6816666666666666	23.237782734465014
0.6833333333333333	23.424265301824846
0.685	23.237782734465014
0.6866666666666666	23.237782734465014
0.6883333333333334	23.237782734465014
0.69	23.237782734465014
0.6916666666666667	23.05115108833259
0.6933333333333334	23.05115108833259
0.695	23.05115108833259
0.6966666666666667	23.05115108833259
0.6983333333333334	23.05115108833259
0.7	23.05115108833259
0.7016666666666667	22.86436863793702
0.7033333333333334	23.05115108833259
0.705	22.86436863793702
0.7066666666666667	22.86436863793702
0.7083333333333334	22.86436863793702
0.71	22.677433649997056
0.7116666666666667	22.86436863793702
0.7133333333333334	22.677433649997056
0.715	22.677433649997056
0.7166666666666667	22.677433649997056
0.7183333333333334	22.4903443833324
0.72	22.303099088754465
0.7216666666666667	22.303099088754465
0.7233333333333334	22.303099088754465
0.725	21.92813337839867
0.7266666666666667	22.115696008955823
0.7283333333333334	22.303099088754465
0.73	22.115696008955823
0.7316666666666667	22.115696008955823
0.7333333333333333	22.115696008955823
0.735	22.115696008955823
0.7366666666666667	22.115696008955823
0.7383333333333333	22.115696008955823
0.74	22.115696008955823
0.7416666666666667	22.115696008955823
0.7433333333333333	21.92813337839867
0.745	22.115696008955823
0.7466666666666667	21.92813337839867
0.7483333333333333	21.92813337839867
0.75	21.92813337839867
0.7516666666666667	21.92813337839867
0.7533333333333333	21.74040942320225
0.755	21.92813337839867
0.7566666666666667	21.92813337839867
0.7583333333333333	21.74040942320225
0.76	21.74040942320225
0.7616666666666667	21.74040942320225
0.7633333333333333	21.74040942320225
0.765	21.92813337839867
0.7666666666666667	21.74040942320225
0.7683333333333333	21.74040942320225
0.77	21.74040942320225
0.7716666666666666	21.74040942320225
0.7733333333333333	21.74040942320225
0.775	21.74040942320225
0.7766666666666666	21.74040942320225
0.7783333333333333	21.74040942320225
0.78	21.552522361028977
0.7816666666666666	21.552522361028977
0.7833333333333333	21.552522361028977
0.785	21.552522361028977
0.7866666666666666	21.36447040096931
0.7883333333333333	21.36447040096931
0.79	21.552522361028977
0.7916666666666666	21.36447040096931
0.7933333333333333	21.552522361028977
0.795	21.552522361028977
0.7966666666666666	21.36447040096931
0.7983333333333333	21.552522361028977
0.8	21.36447040096931
0.8016666666666666	21.36447040096931
0.8033333333333333	21.36447040096931
0.805	21.36447040096931
0.8066666666666666	21.552522361028977
0.8083333333333333	21.36447040096931
0.81	21.36447040096931
0.8116666666666666	21.36447040096931
0.8133333333333334	21.36447040096931
0.815	21.176251743425794
0.8166666666666667	21.36447040096931
0.8183333333333334	21.36447040096931
0.82	21.176251743425794
0.8216666666666667	21.176251743425794
0.8233333333333334	21.176251743425794
0.825	21.176251743425794
0.8266666666666667	21.176251743425794
0.8283333333333334	21.176251743425794
0.83	21.176251743425794
0.8316666666666667	21.176251743425794
0.8333333333333334	21.176251743425794
0.835	21.176251743425794
0.8366666666666667	21.176251743425794
0.8383333333333334	21.176251743425794
0.84	21.176251743425794
0.8416666666666667	20.987864579995545
0.8433333333333334	20.987864579995545
0.845	20.987864579995545
0.8466666666666667	20.79930709335156
0.8483333333333334	20.79930709335156
0.85	20.987864579995545
0.8516666666666667	20.987864579995545
0.8533333333333334	20.79930709335156
0.855	20.79930709335156
0.8566666666666667	20.987864579995545
0.8583333333333333	20.79930709335156
0.86	20.79930709335156
0.8616666666666667	20.79930709335156
0.8633333333333333	20.61057745712303
0.865	20.61057745712303
0.8666666666666667	20.61057745712303
0.8683333333333333	20.79930709335156
0.87	20.61057745712303
0.8716666666666667	20.61057745712303
0.8733333333333333	20.61057745712303
0.875	20.421673835774087
0.8766666666666667	20.23259438448133
0.8783333333333333	20.421673835774087
0.88	20.421673835774087
0.8816666666666667	20.23259438448133
0.8833333333333333	20.23259438448133
0.885	20.23259438448133
0.8866666666666667	20.043337249010165
0.8883333333333333	20.23259438448133
0.89	20.043337249010165
0.8916666666666667	20.043337249010165
0.8933333333333333	20.043337249010165
0.895	20.043337249010165
0.8966666666666666	20.043337249010165
0.8983333333333333	19.85390056558967
0.9	19.85390056558967
0.9016666666666666	19.85390056558967
0.9033333333333333	19.85390056558967
0.905	19.664282460786197
0.9066666666666666	19.664282460786197
0.9083333333333333	19.664282460786197
0.91	19.47448105137552
0.9116666666666666	19.47448105137552
0.9133333333333333	19.47448105137552
0.915	19.28449444421352
0.9166666666666666	19.47448105137552
0.9183333333333333	19.28449444421352
0.92	19.28449444421352
0.9216666666666666	19.47448105137552
0.9233333333333333	19.28449444421352
0.925	19.28449444421352
0.9266666666666666	19.094320736105715
0.9283333333333333	19.094320736105715
0.93	19.28449444421352
0.9316666666666666	18.903958013674924
0.9333333333333333	18.903958013674924
0.935	18.903958013674924
0.9366666666666666	18.903958013674924
0.9383333333333334	18.713404353227844
0.94	18.5226578206198
0.9416666666666667	18.713404353227844
0.9433333333333334	18.713404353227844
0.945	18.5226578206198
0.9466666666666667	18.5226578206198
0.9483333333333334	18.5226578206198
0.95	18.5226578206198
0.9516666666666667	18.5226578206198
0.9533333333333334	18.713404353227844
0.955	18.5226578206198
0.9566666666666667	18.331716471118312
0.9583333333333334	18.5226578206198
0.96	18.331716471118312
0.9616666666666667	18.140578349264644
0.9633333333333334	18.331716471118312
0.965	18.140578349264644
0.9666666666666667	18.140578349264644
0.9683333333333334	18.140578349264644
0.97	18.140578349264644
0.9716666666666667	18.140578349264644
0.9733333333333334	18.140578349264644
0.975	18.140578349264644
0.9766666666666667	18.140578349264644
0.9783333333333334	18.140578349264644
0.98	18.140578349264644
0.9816666666666667	17.949241488734344
0.9833333333333333	18.140578349264644
0.985	17.949241488734344
0.9866666666666667	18.140578349264644
0.9883333333333333	17.949241488734344
0.99	17.949241488734344
0.9916666666666667	17.949241488734344
0.9933333333333333	17.949241488734344
0.995	17.75770391219561
0.9966666666666667	17.75770391219561
0.9983333333333333	17.949241488734344
1.0	17.75770391219561
1.0016666666666667	17.949241488734344
1.0033333333333334	17.75770391219561
1.005	17.75770391219561
1.0066666666666666	17.949241488734344
1.0083333333333333	17.75770391219561
1.01	17.75770391219561
1.0116666666666667	17.75770391219561
1.0133333333333334	17.75770391219561
1.015	17.75770391219561
1.0166666666666666	17.565963631166397
1.0183333333333333	17.565963631166397
1.02	17.565963631166397
1.0216666666666667	17.565963631166397
1.0233333333333334	17.37401864586974
1.025	17.37401864586974
1.0266666666666666	17.565963631166397
1.0283333333333333	17.37401864586974
1.03	17.37401864586974
1.0316666666666667	17.37401864586974
1.0333333333333334	17.37401864586974
1.035	17.37401864586974
1.0366666666666666	17.37401864586974
1.0383333333333333	17.181866945087336
1.04	17.181866945087336
1.0416666666666667	17.181866945087336
1.0433333333333332	17.37401864586974
1.045	16.989506506011537
1.0466666666666666	16.989506506011537
1.0483333333333333	16.989506506011537
1.05	16.989506506011537
1.0516666666666667	16.604151262901297
1.0533333333333332	16.796935294095448
1.055	16.796935294095448
1.0566666666666666	16.796935294095448
1.0583333333333333	16.796935294095448
1.06	16.604151262901297
1.0616666666666668	16.604151262901297
1.0633333333333332	16.604151262901297
1.065	16.604151262901297
1.0666666666666667	16.411152353947045
1.0683333333333334	16.411152353947045
1.07	16.604151262901297
1.0716666666666668	16.604151262901297
1.0733333333333333	16.411152353947045
1.075	16.411152353947045
1.0766666666666667	16.21793649655112
1.0783333333333334	16.21793649655112
1.08	16.024501607675205
1.0816666666666668	16.024501607675205
1.0833333333333333	16.21793649655112
1.085	16.024501607675205
1.0866666666666667	16.024501607675205
1.0883333333333334	16.024501607675205
1.09	15.830845591765296
1.0916666666666666	16.024501607675205
1.0933333333333333	15.830845591765296
1.095	15.830845591765296
1.0966666666666667	15.830845591765296
1.0983333333333334	15.830845591765296
1.1	15.830845591765296
1.1016666666666666	15.636966340590618
1.1033333333333333	15.636966340590618
1.105	15.44286173308069
1.1066666666666667	15.44286173308069
1.1083333333333334	15.44286173308069
1.11	15.248529635160423
1.1116666666666666	15.44286173308069
1.1133333333333333	15.248529635160423
1.115	15.248529635160423
1.1166666666666667	15.248529635160423
1.1183333333333334	15.248529635160423
1.12	15.248529635160423
1.1216666666666666	15.248529635160423
1.1233333333333333	15.053967899583
1.125	15.053967899583
1.1266666666666667	15.053967899583
1.1283333333333334	15.248529635160423
1.13	15.053967899583
1.1316666666666666	14.859174365760907
1.1333333333333333	14.859174365760907
1.135	14.664146859594723
1.1366666666666667	14.664146859594723
1.1383333333333334	14.664146859594723
1.14	14.664146859594723
1.1416666666666666	14.664146859594723
1.1433333333333333	14.664146859594723
1.145	14.468883193299718
1.1466666666666667	14.664146859594723
1.1483333333333334	14.468883193299718
1.15	14.468883193299718
1.1516666666666666	14.468883193299718
1.1533333333333333	14.468883193299718
1.155	14.468883193299718
1.1566666666666667	14.273381165230433
1.1583333333333334	14.273381165230433
1.16	14.273381165230433
1.1616666666666666	14.07763855970282
1.1633333333333333	14.07763855970282
1.165	14.07763855970282
1.1666666666666667	14.07763855970282
1.1683333333333332	13.881653146814415
1.17	13.881653146814415
1.1716666666666666	14.07763855970282
1.1733333333333333	13.881653146814415
1.175	14.07763855970282
1.1766666666666667	13.881653146814415
1.1783333333333332	13.881653146814415
1.18	13.881653146814415
1.1816666666666666	13.685422682261816
1.1833333333333333	13.881653146814415
1.185	13.685422682261816
1.1866666666666668	13.685422682261816
1.1883333333333332	13.881653146814415
1.19	13.685422682261816
1.1916666666666667	13.488944907156252
1.1933333333333334	13.488944907156252
1.195	13.488944907156252
1.1966666666666668	13.488944907156252
1.1983333333333333	13.292217547836486
1.2	13.488944907156252
1.2016666666666667	13.292217547836486
1.2033333333333334	13.488944907156252
1.205	13.292217547836486
1.2066666666666668	13.09523831567924
1.2083333333333333	13.292217547836486
1.21	13.09523831567924
1.2116666666666667	13.292217547836486
1.2133333333333334	13.09523831567924
1.215	13.09523831567924
1.2166666666666666	13.09523831567924
1.2183333333333333	13.09523831567924
1.22	12.898004906907545
1.2216666666666667	13.09523831567924
1.2233333333333334	12.898004906907545
1.225	12.700515002396116
1.2266666666666666	12.700515002396116
1.2283333333333333	12.898004906907545
1.23	12.700515002396116
1.2316666666666667	12.898004906907545
1.2333333333333334	12.700515002396116
1.235	12.700515002396116
1.2366666666666666	12.700515002396116
1.2383333333333333	12.700515002396116
1.24	12.700515002396116
1.2416666666666667	12.898004906907545
1.2433333333333334	12.700515002396116
1.245	12.700515002396116
1.2466666666666666	12.502766267474527
1.2483333333333333	12.30475635172752
1.25	12.502766267474527
1.2516666666666667	12.502766267474527
1.2533333333333334	12.106482888792982
1.255	12.30475635172752
1.2566666666666666	12.30475635172752
1.2583333333333333	12.30475635172752
1.26	12.502766267474527
1.2616666666666667	12.30475635172752
1.2633333333333334	12.106482888792982
1.265	12.106482888792982
1.2666666666666666	12.30475635172752
1.2683333333333333	12.30475635172752
1.27	12.106482888792982
1.2716666666666667	12.106482888792982
1.2733333333333334	12.30475635172752
1.275	12.106482888792982
1.2766666666666666	11.907943496156804
1.2783333333333333	12.106482888792982
1.28	11.907943496156804
1.2816666666666667	11.907943496156804
1.2833333333333334	11.907943496156804
1.285	11.907943496156804
1.2866666666666666	11.907943496156804
1.2883333333333333	11.907943496156804
1.29	11.907943496156804
1.2916666666666667	11.709135774945537
1.2933333333333332	11.709135774945537
1.295	11.709135774945537
1.2966666666666666	11.709135774945537
1.2983333333333333	11.709135774945537
1.3	11.709135774945537
1.3016666666666667	11.709135774945537
1.3033333333333332	11.709135774945537
1.305	11.709135774945537
1.3066666666666666	11.510057309715734
1.3083333333333333	11.510057309715734
1.31	11.310705668240928
1.3116666666666668	11.310705668240928
1.3133333333333332	11.510057309715734
1.315	11.310705668240928
1.3166666666666667	11.510057309715734
1.3183333333333334	11.510057309715734
1.32	11.310705668240928
1.3216666666666668	11.510057309715734
1.3233333333333333	11.310705668240928
1.325	11.310705668240928
1.3266666666666667	11.310705668240928
1.3283333333333334	11.310705668240928
1.33	11.310705668240928
1.3316666666666668	11.310705668240928
1.3333333333333333	11.310705668240928
1.335	11.111078401295316
1.3366666666666667	11.111078401295316
1.3383333333333334	10.911173042434797
1.34	10.911173042434797
1.3416666666666666	10.911173042434797
1.3433333333333333	10.911173042434797
1.345	10.911173042434797
1.3466666666666667	10.911173042434797
1.3483333333333334	10.911173042434797
1.35	10.911173042434797
1.3516666666666666	10.911173042434797
1.3533333333333333	10.911173042434797
1.355	10.911173042434797
1.3566666666666667	10.911173042434797
1.3583333333333334	10.911173042434797
1.36	10.911173042434797
1.3616666666666666	10.911173042434797
1.3633333333333333	10.911173042434797
1.365	10.710987107774883
1.3666666666666667	10.510518095765661
1.3683333333333334	10.710987107774883
1.37	10.710987107774883
1.3716666666666666	10.510518095765661
1.3733333333333333	10.710987107774883
1.375	10.710987107774883
1.3766666666666667	10.510518095765661
1.3783333333333334	10.710987107774883
1.38	10.510518095765661
1.3816666666666666	10.510518095765661
1.3833333333333333	10.510518095765661
1.385	10.510518095765661
1.3866666666666667	10.710987107774883
1.3883333333333334	10.510518095765661
1.39	10.510518095765661
1.3916666666666666	10.510518095765661
1.3933333333333333	10.309763486963533
1.395	10.309763486963533
1.3966666666666667	10.309763486963533
1.3983333333333334	10.309763486963533
1.4	10.309763486963533
1.4016666666666666	10.309763486963533
1.4033333333333333	10.309763486963533
1.405	10.309763486963533
1.4066666666666667	10.309763486963533
1.4083333333333334	10.309763486963533
1.41	10.108720743799893
1.4116666666666666	10.309763486963533
1.4133333333333333	10.108720743799893
1.415	10.309763486963533
1.4166666666666667	10.108720743799893
1.4183333333333332	10.108720743799893
1.42	10.108720743799893
1.4216666666666666	10.108720743799893
1.4233333333333333	9.907387310346678
1.425	9.907387310346678
1.4266666666666667	9.907387310346678
1.4283333333333332	9.907387310346678
1.43	9.907387310346678
1.4316666666666666	10.309763486963533
1.4333333333333333	9.907387310346678
1.435	10.108720743799893
1.4366666666666668	9.907387310346678
1.4383333333333332	9.907387310346678
1.44	9.907387310346678
1.4416666666666667	9.907387310346678
1.4433333333333334	10.108720743799893
1.445	9.907387310346678
1.4466666666666668	9.705760612078421
1.4483333333333333	9.907387310346678
1.45	9.705760612078421
1.4516666666666667	9.503838055631178
1.4533333333333334	9.705760612078421
1.455	9.705760612078421
1.4566666666666668	9.503838055631178
1.4583333333333333	9.503838055631178
1.46	9.503838055631178
1.4616666666666667	9.705760612078421
1.4633333333333334	9.503838055631178
1.465	9.503838055631178
1.4666666666666666	9.705760612078421
1.4683333333333333	9.503838055631178
1.47	9.705760612078421
1.4716666666666667	9.503838055631178
1.4733333333333334	9.503838055631178
1.475	9.705760612078421
1.4766666666666666	9.503838055631178
1.4783333333333333	9.301617028557985
1.48	9.503838055631178
1.4816666666666667	9.503838055631178
1.4833333333333334	9.301617028557985
1.485	9.301617028557985
1.4866666666666666	9.705760612078421
1.4883333333333333	9.301617028557985
1.49	9.503838055631178
1.4916666666666667	9.301617028557985
1.4933333333333334	9.301617028557985
1.495	9.301617028557985
1.4966666666666666	9.301617028557985
1.4983333333333333	9.301617028557985
1.5	9.301617028557985
1.5016666666666667	9.301617028557985
1.5033333333333334	9.09909489908091
1.505	9.301617028557985
1.5066666666666666	9.09909489908091
1.5083333333333333	9.09909489908091
1.51	9.09909489908091
1.5116666666666667	8.896269015839607
1.5133333333333334	8.896269015839607
1.515	9.09909489908091
1.5166666666666666	9.09909489908091
